"prov_code","prov_name","muni_code","muni_name","c1842","c1857","c1860","c1877","c1887","c1897","c1900","c1910","c1920","c1930","c1940","c1950","c1960","c1970","c1981","c1991","c2001","c2011"
19,"guadalajara","19518","Clares",87,NA,NA,182,183,196,191,223,188,198,197,198,134,NA,NA,NA,NA,NA
19,"guadalajara","19519","Codes",451,NA,NA,375,326,351,351,409,339,348,361,358,308,NA,NA,NA,NA,NA
19,"guadalajara","19520","Corcoles",406,NA,NA,542,556,608,615,600,602,623,686,703,672,NA,NA,NA,NA,NA
19,"guadalajara","19521","Cortes de Tajuna",94,NA,NA,169,217,229,238,279,279,282,325,209,168,NA,NA,NA,NA,NA
19,"guadalajara","19522","Cuevas Labradas",74,NA,NA,NA,NA,NA,NA,NA,NA,265,232,240,184,NA,NA,NA,NA,NA
19,"guadalajara","19523","Fuensavinan, La",106,NA,NA,170,175,135,151,164,165,160,153,138,151,NA,NA,NA,NA,NA
19,"guadalajara","19524","Fuentes de la Alcarria",218,NA,NA,337,376,371,383,434,427,391,363,289,236,NA,NA,NA,NA,NA
19,"guadalajara","19525","Garbajosa",99,NA,NA,235,213,205,220,237,213,199,193,185,155,NA,NA,NA,NA,NA
19,"guadalajara","19526","Gargoles de Arriba",84,NA,NA,306,304,302,294,325,341,294,327,355,284,NA,NA,NA,NA,NA
19,"guadalajara","19527","Guijosa",122,NA,NA,268,267,256,266,306,299,268,289,266,216,NA,NA,NA,NA,NA
19,"guadalajara","19528","Huertapelayo",335,NA,NA,468,490,496,594,517,544,472,320,283,166,NA,NA,NA,NA,NA
19,"guadalajara","19529","Imon",751,NA,NA,680,654,590,609,519,467,455,391,356,185,NA,NA,NA,NA,NA
19,"guadalajara","19530","Iriepal",415,NA,NA,478,468,536,552,552,628,611,600,594,561,NA,NA,NA,NA,NA
19,"guadalajara","19531","Jocar",164,NA,NA,201,187,194,215,210,180,181,NA,NA,NA,NA,NA,NA,NA,NA
19,"guadalajara","19532","Laranueva",147,NA,NA,190,171,168,166,193,179,210,222,201,201,NA,NA,NA,NA,NA
19,"guadalajara","19533","Lebrancon",102,NA,NA,793,738,705,721,769,702,237,234,255,203,NA,NA,NA,NA,NA
19,"guadalajara","19534","Moratilla de Henares",130,NA,NA,272,285,266,285,260,290,240,273,218,124,NA,NA,NA,NA,NA
19,"guadalajara","19535","Morillejo",605,NA,NA,517,455,463,476,457,467,459,412,369,336,NA,NA,NA,NA,NA
19,"guadalajara","19536","Motos",160,NA,NA,193,217,173,172,201,225,228,203,210,186,NA,NA,NA,NA,NA
19,"guadalajara","19537","Muriel",88,NA,NA,194,190,195,203,204,228,229,153,203,134,NA,NA,NA,NA,NA
19,"guadalajara","19538","Navalpotro",141,NA,NA,211,208,195,192,189,205,207,194,188,183,NA,NA,NA,NA,NA
19,"guadalajara","19539","Olmeda del Extremo",131,NA,NA,117,109,108,108,104,120,139,165,154,134,NA,NA,NA,NA,NA
19,"guadalajara","19540","Olmedillas",211,NA,NA,383,368,383,380,396,367,177,190,191,147,NA,NA,NA,NA,NA
19,"guadalajara","19541","Pajares",228,NA,NA,256,234,206,229,293,284,274,238,269,212,NA,NA,NA,NA,NA
19,"guadalajara","19542","Palancares",145,NA,NA,247,177,171,193,176,170,177,181,158,142,NA,NA,NA,NA,NA
19,"guadalajara","19543","Palazuelos",331,NA,NA,382,421,432,453,481,485,478,436,378,299,NA,NA,NA,NA,NA
19,"guadalajara","19544","Pelegrina",156,NA,NA,484,528,623,571,533,554,465,430,424,361,NA,NA,NA,NA,NA
19,"guadalajara","19545","Penalba de la Sierra",225,NA,NA,300,263,267,275,277,230,198,182,191,125,NA,NA,NA,NA,NA
19,"guadalajara","19546","Poyos",429,NA,NA,405,337,360,339,392,383,398,480,473,NA,NA,NA,NA,NA,NA
